Condition Concept ID,Condition Name,Drug Concept ID,Drug Concept Name,Ground Truth (1-postive control; 0-negative control),DailyMed URL to Structured Product Label (SPL),Tisdale level of evidence,ATC class name,Indication Name,Comparator Drug Name,# of persons exposed,Average length of exposure,Expected case count,Minimum detectable relative risk (MDRR),# of persons exposed,Average length of exposure,Expected case count,Minimum detectable relative risk (MDRR),# of persons exposed,Average length of exposure,Expected case count,Minimum detectable relative risk (MDRR),# of persons exposed,Average length of exposure,Expected case count,Minimum detectable relative risk (MDRR),# of persons exposed,Average length of exposure,Expected case count,Minimum detectable relative risk (MDRR)
500000801,Acute myocardial infarction,1304643,darbepoetin alfa,1,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=0fd36cb9-c4f6-4167-93c9-8530865db3f9,C,BLOOD AND BLOOD FORMING ORGANS,Anemia due to Renal Failure,Nandrolone,3062,66.27,197.05,1.21,9815,71.31,971.43,1.09,39710,107.64,6821.91,1.03,36964,76.11,1786.75,1.07,10816,98.96,409,1.14
500000801,Acute myocardial infarction,1189697,eletriptan,1,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=85745375-fcb6-4edc-b6db-a77b4a5f3e8c,C,NERVOUS SYSTEM,Migraine,Acetaminophen,4325,92.61,103.96,1.29,15715,54.44,395.42,1.15,2119,160.46,221.27,1.2,115257,104.76,1778.8,1.07,34588,180.65,148.85,1.24
500000801,Acute myocardial infarction,1525278,estropipate,1,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=03cdbf5b-b572-448f-80e9-b3e812959901,A,GENITO URINARY SYSTEM AND SEX HORMONES,Vasomotor Symptoms associated with Menopause,Methyltestosterone,791,413.31,39.76,1.49,3190,425.54,276.99,1.18,18511,556.24,2124.1,1.06,38491,491.77,1507.28,1.07,13795,270.81,247.41,1.19
500000801,Acute myocardial infarction,1189458,frovatriptan,1,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=8ce8bf0a-8b21-41a5-bbea-71302312c2c5,C,NERVOUS SYSTEM,Migraine,Acetaminophen,871,88.79,22.93,1.67,2802,44.09,72.17,1.36,655,147.11,69.95,1.36,33848,92.61,543.94,1.12,9811,146.33,44.21,1.47
500000801,Acute myocardial infarction,1310756,moexipril,1,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=e16c2ad3-1ce5-48fc-96b2-5d63dc6b68d5,C,CARDIOVASCULAR SYSTEM,Hypertension,Amlodipine,838,406.17,50,1.44,7144,385.34,706.82,1.11,23144,522.41,3597.03,1.05,42892,461.1,1854.82,1.07,17569,314.91,511.37,1.13
500000801,Acute myocardial infarction,1113648,nabumetone,1,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=79CF250E-D769-492D-7DB4-360ABD861E70,A,MUSCULO-SKELETAL SYSTEM,Osteoarthritis,meloxicam,18583,80.64,876.27,1.1,87330,101.83,5198.28,1.04,108171,213.9,15394.89,1.02,539382,93.44,17294.37,1.02,130084,153.5,2170.24,1.06
500000801,Acute myocardial infarction,1118117,naratriptan,1,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=13f4a8ec-75a3-4c51-b3bc-6244f3c79e95,C,NERVOUS SYSTEM,Migraine,Acetaminophen,627,131.72,18.52,1.76,3357,75.38,87.37,1.32,665,232.83,65.51,1.38,27533,147.38,508.7,1.13,8913,183.85,43.09,1.47
500000801,Acute myocardial infarction,1118045,oxaprozin,1,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=ea1de47e-3101-4414-817c-0a098af8988c,A,MUSCULO-SKELETAL SYSTEM,Osteoarthritis,meloxicam,4523,76.23,204.9,1.21,19004,98.08,1085.36,1.09,23697,232.46,3294.26,1.05,141735,98.55,4519.28,1.04,33683,151.31,580.31,1.12
500000801,Acute myocardial infarction,1154077,rizatriptan,1,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=d93286f5-99f7-4dc5-aa9d-ad73ab8490db,C,NERVOUS SYSTEM,Migraine,Acetaminophen,4271,99.51,117.82,1.27,31791,54.95,689.1,1.11,4434,181.77,458.22,1.14,184885,110.27,3045.03,1.05,56112,181.82,264.28,1.18
500000801,Acute myocardial infarction,1116031,zolmitriptan,1,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=4a64150c-335a-4fa7-ac70-794f041f922e,C,NERVOUS SYSTEM,Migraine,Acetaminophen,3116,130.93,85.44,1.33,17677,58.82,385.91,1.15,2635,258.54,269.59,1.18,101982,150.54,1832.15,1.07,31050,198.69,160.45,1.23
500000801,Acute myocardial infarction,1529331,Acarbose,0,,N,ALIMENTARY TRACT AND METABOLISM,Type 2 Diabetes Mellitus,Metformin,483,270.39,32.93,1.55,3459,346.56,358.73,1.15,6520,446.83,1040.88,1.09,10197,284.39,498.68,1.13,5368,241.04,165.89,1.23
500000801,Acute myocardial infarction,929435,Acetazolamide,0,,N,SENSORY ORGANS,Narrow Angle Glaucoma,Furosemide,1716,92.84,90.86,1.32,9193,177.26,673.2,1.11,24678,89.49,4064.59,1.04,51674,79.2,1754.15,1.07,9550,129.37,175.45,1.22
500000801,Acute myocardial infarction,919204,Amylases,0,,N,,Pancreatic Insufficiency,Metronidazole,1494,198.13,80.35,1.34,12393,289.19,891.63,1.1,16598,319.91,2597.08,1.06,31761,218.77,1140.56,1.08,13022,191.6,313.09,1.16
500000801,Acute myocardial infarction,1390051,Chlorambucil,0,,N,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,Chronic Lymphoid Leukemia,Prednisone,101,33.66,6.06,2.46,748,72.95,58.52,1.4,2866,143.42,526.39,1.13,1756,75.83,75.53,1.35,769,110.57,34.94,1.53
500000801,Acute myocardial infarction,790253,Chlorazepate,0,,N,NERVOUS SYSTEM,Anxiety,Midazolam,1857,196.69,85.36,1.33,14228,255.29,1002.79,1.09,19984,414.62,2764.59,1.05,55427,211.7,1856.49,1.07,11849,280.94,273.46,1.18
500000801,Acute myocardial infarction,992590,Chlorothiazide,0,,N,CARDIOVASCULAR SYSTEM,Pulmonary Edema due to Chronic Heart Failure,Furosemide,154,202.14,4.58,2.74,2342,198.3,46.97,1.45,1996,561.66,303.12,1.17,3491,274.67,98.11,1.3,1555,240.13,34.62,1.53
500000801,Acute myocardial infarction,997881,Clindamycin,0,,N,ANTIINFECTIVES FOR SYSTEMIC USE,Acne Vulgaris,Doxycycline,82101,27.49,2335.37,1.06,496680,26.8,9899.1,1.03,289905,19.67,44093.22,1.01,2557893,36.44,43283.13,1.01,209211,133.89,1559.64,1.07
500000801,Acute myocardial infarction,19008009,Cosyntropin,0,,N,"SYSTEMIC HORMONAL PREPS,EXCL SEX HORMONES & INSULN",Acute Adrenocortical Insufficiency,Corticotropin,395,1.24,13.76,1.9,1076,1.84,49.74,1.44,1534,1.22,242.97,1.19,8787,1.12,217.22,1.2,929,15.5,12.65,1.94
500000801,Acute myocardial infarction,924724,Dicyclomine,0,,N,ALIMENTARY TRACT AND METABOLISM,Irritable Bowel Syndrome,homatropine,15301,53.06,538.06,1.12,122806,65.87,4931.84,1.04,78698,131.91,11135.18,1.03,383327,58.64,9038.88,1.03,88089,154.67,1218.32,1.08
500000801,Acute myocardial infarction,1724869,Didanosine,0,,N,ANTIINFECTIVES FOR SYSTEMIC USE,HIV Infection,tenofovir disoproxil,871,385.48,35.52,1.53,5361,414.72,250.88,1.18,151,541.38,18.3,1.76,4871,475.02,130.32,1.26,1867,364.77,17.74,1.78
500000801,Acute myocardial infarction,739323,Droperidol,0,,N,NERVOUS SYSTEM,Pain,Acetaminophen,884,0.46,27.76,1.6,5970,0.83,227.36,1.19,2214,2.54,330.18,1.16,19313,0.85,442.12,1.14,149,131.65,2.84,3.35
500000801,Acute myocardial infarction,931973,Endopeptidases,0,,N,,Pancreatic Insufficiency,Metronidazole,1494,198.13,80.35,1.34,12393,289.19,891.63,1.1,16598,319.91,2597.08,1.06,31761,218.77,1140.56,1.08,13024,191.58,313.17,1.16
500000801,Acute myocardial infarction,954853,Flavoxate,0,,N,GENITO URINARY SYSTEM AND SEX HORMONES,Dysuria,Phenazopyridine,669,22.72,23.91,1.66,4277,69.91,279.22,1.17,4941,67.53,762.92,1.1,16033,26.08,419.77,1.14,4131,106.15,64.48,1.38
500000801,Acute myocardial infarction,1356461,Flutamide,0,,N,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,Advanced Prostatic Carcinoma,Leuprolide,127,71.72,7.51,2.28,667,113.61,52.13,1.43,3504,290.64,768.46,1.1,1967,109.93,79.52,1.34,1109,126.2,65.16,1.38
500000801,Acute myocardial infarction,923672,Hyoscyamine,0,,N,ALIMENTARY TRACT AND METABOLISM,Dysuria,Flavoxate,17936,50.27,677.99,1.11,174691,45.49,4902.51,1.04,121512,104.61,17914.66,1.02,591779,53.04,13840.79,1.02,129391,141.39,1752.27,1.07
500000801,Acute myocardial infarction,985708,Ketoconazole,0,,N,ANTIINFECTIVES FOR SYSTEMIC USE,Tinea Corporis,butenafine,22410,34.96,835.6,1.1,291276,34.39,6592.97,1.03,131474,55.72,21569.5,1.02,677709,35.29,15209.42,1.02,127135,137.74,1601.46,1.07
500000801,Acute myocardial infarction,986117,Ketotifen,0,,N,SENSORY ORGANS,Allergic Conjunctivitis,loteprednol etabonate,1109,42.28,41.18,1.48,22638,37.86,586.05,1.12,10943,71.57,1610.76,1.07,46622,45.67,1025.84,1.09,8218,121.57,81.63,1.33
500000801,Acute myocardial infarction,987245,Lactulose,0,,N,ALIMENTARY TRACT AND METABOLISM,Constipation,POLYETHYLENE GLYCOL 3350,5620,84.51,259.49,1.18,62858,108.47,3969.86,1.04,75873,116.53,13220.14,1.02,94830,71.03,2726.24,1.05,28472,142.6,726.25,1.11
500000801,Acute myocardial infarction,990760,Lipase,0,,N,,Pancreatic Insufficiency,Metronidazole,1494,198.13,80.35,1.34,12393,289.19,891.63,1.1,16598,319.91,2597.08,1.06,31761,218.77,1140.56,1.08,13022,191.6,313.09,1.16
500000801,Acute myocardial infarction,1107830,Loratadine,0,,N,RESPIRATORY SYSTEM,Allergic Rhinitis,fluticasone,26391,120.82,676.64,1.11,1006814,97.34,23369.32,1.02,11513,112.38,1667.66,1.07,86000,107.16,1736.87,1.07,563728,156.94,6158.61,1.04
500000801,Acute myocardial infarction,1794280,Mebendazole,0,,N,"ANTIPARASITIC PRODUCTS, INSECTICIDES & REPELLENTS",Enterobiasis,Pyrantel,2588,9.85,38.18,1.5,70735,7.81,317.95,1.16,2264,8.33,319.15,1.16,107298,9.77,723.97,1.11,16616,65.24,46.35,1.45
500000801,Acute myocardial infarction,904356,Methenamine,0,,N,ANTIINFECTIVES FOR SYSTEMIC USE,Urinary Tract Infections,Trimethoprim,1664,33.8,72.86,1.36,13635,60.35,778.02,1.1,17508,92.48,2759.65,1.05,61302,28.73,1683.93,1.07,11506,113.7,201.39,1.21
500000801,Acute myocardial infarction,1504620,Methimazole,0,,N,"SYSTEMIC HORMONAL PREPS,EXCL SEX HORMONES & INSULN",Hyperthyroidism,Propylthiouracil,1785,223.78,69.46,1.36,7842,227.27,475.81,1.13,9904,399.32,1472.23,1.07,41359,242.44,1033.33,1.09,20219,241.2,332.2,1.16
500000801,Acute myocardial infarction,704943,Methocarbamol,0,,N,MUSCULO-SKELETAL SYSTEM,Muscle Spasm with Pain,Codeine,11619,45.28,463.65,1.13,110370,63.89,5252.49,1.04,71067,79.96,10388.68,1.03,411687,48.32,11270.43,1.03,83837,127.07,1163.15,1.08
500000801,Acute myocardial infarction,907879,Miconazole,0,,N,ANTIINFECTIVES FOR SYSTEMIC USE,Vulvovaginal Candidiasis,Fluconazole,6065,16.33,109.11,1.29,69753,16.94,1790.71,1.07,2809,38.89,446.2,1.14,19417,24.03,200.81,1.21,25784,85.75,280.48,1.17
500000801,Acute myocardial infarction,1715472,Nelfinavir,0,,N,ANTIINFECTIVES FOR SYSTEMIC USE,HIV Infection,Lamivudine,608,354.39,22.83,1.67,4754,351.54,192.07,1.21,103,611.33,11.92,1.98,3168,431.95,76.38,1.35,2293,342.98,18.68,1.75
500000801,Acute myocardial infarction,1769389,Nevirapine,0,,N,ANTIINFECTIVES FOR SYSTEMIC USE,HIV Infection,Lamivudine,686,404.57,25.65,1.63,4057,409.44,188.97,1.21,205,751.4,25.39,1.63,5472,529.2,145.83,1.25,1862,380.55,19.63,1.73
500000801,Acute myocardial infarction,1727443,Paromomycin,0,,N,ALIMENTARY TRACT AND METABOLISM,Acute Intestinal Amebiasis,Neomycin,67,18.58,2.98,3.28,336,21.96,8.21,2.22,69,12.46,10.24,2.07,1145,14.71,25.24,1.64,441,63.63,3.88,2.93
500000801,Acute myocardial infarction,727835,Pemoline,0,,N,NERVOUS SYSTEM,Attention-Deficit Hyperactivity Disorder,atomoxetine,71,229.75,2.76,3.4,1349,258.98,38.64,1.5,405,316.45,58.74,1.4,2695,289.02,69.1,1.37,1245,208.48,10.57,2.05
500000801,Acute myocardial infarction,19028050,Penicillamine,0,,N,MUSCULO-SKELETAL SYSTEM,Rheumatoid Arthritis,Methotrexate,56,243.02,2.97,3.28,214,382.97,14.11,1.89,335,539.26,44.3,1.47,990,370.53,35.09,1.53,313,253.77,6.12,2.45
500000801,Acute myocardial infarction,1729720,Penicillin V,0,,N,ANTIINFECTIVES FOR SYSTEMIC USE,Pharyngitis,Cefaclor,58385,14.34,1736.47,1.07,569980,16.57,10827.35,1.03,210310,15.12,32922.73,1.02,1951831,12.24,39437.7,1.01,40435,56.31,140.09,1.25
500000801,Acute myocardial infarction,951279,Prilocaine,0,,N,NERVOUS SYSTEM,Regional Anesthesia for Postoperative Pain,Fentanyl,2901,25.89,85.54,1.33,17011,38.27,432.69,1.14,13436,76.7,1961.76,1.06,90234,28.67,1527.01,1.07,8627,129.11,84.22,1.33
500000801,Acute myocardial infarction,751347,Primidone,0,,N,NERVOUS SYSTEM,Tonic-Clonic Epilepsy,Ethotoin,740,394.95,52.35,1.42,9657,457.2,910.07,1.1,24252,489.53,4058.34,1.04,17986,402.65,871.96,1.1,13408,258.36,495.64,1.13
500000801,Acute myocardial infarction,752061,Prochlorperazine,0,,N,ALIMENTARY TRACT AND METABOLISM,Nausea and Vomiting,trimethobenzamide,13857,21.08,539.59,1.12,119311,25.13,6608.66,1.03,132748,22.95,20752.62,1.02,351045,17.11,10299.76,1.03,73633,103.2,1475.13,1.07
500000801,Acute myocardial infarction,953391,Propantheline,0,,N,ALIMENTARY TRACT AND METABOLISM,Peptic Ulcer,Sodium Bicarbonate,54,155.52,2.33,3.68,584,283.02,35.19,1.53,582,240.29,92.29,1.31,2193,144.47,57.12,1.41,575,147.91,13.2,1.92
500000801,Acute myocardial infarction,965748,Scopolamine,0,,N,ALIMENTARY TRACT AND METABOLISM,Motion Sickness,Promethazine,9074,24.2,386.11,1.15,14333,68.89,871.21,1.1,68502,49.08,9843.73,1.03,351180,24.81,9901.07,1.03,59824,115.79,876.57,1.1
500000801,Acute myocardial infarction,966991,Simethicone,0,,N,ALIMENTARY TRACT AND METABOLISM,Hiatal Hernia with Reflux Esophagitis,magnesium carbonate,1472,81.75,71.75,1.36,38794,50.12,1750.13,1.07,138,62.62,23.05,1.67,456,31.81,14.74,1.86,40599,80.68,986.69,1.09
500000801,Acute myocardial infarction,990499,"Sodium Phosphate, Monobasic",0,,N,,Constipation,Lactulose,1066,40.79,36.89,1.51,19457,22.94,1163.97,1.08,2257,30.38,342.77,1.16,13402,17.6,343.75,1.16,11496,81.53,267.69,1.18
500000801,Acute myocardial infarction,1781406,Stavudine,0,,N,ANTIINFECTIVES FOR SYSTEMIC USE,HIV Infection,tenofovir disoproxil,821,362.7,34.41,1.53,6002,413.66,287.46,1.17,170,529.69,21.22,1.7,4973,412.53,133.65,1.26,3007,401.65,28.13,1.6
500000801,Acute myocardial infarction,1036228,Sucralfate,0,,N,ALIMENTARY TRACT AND METABOLISM,Duodenal Ulcer,Amoxicillin,6122,61.44,268.68,1.18,54411,97.32,3556.85,1.05,68190,135.24,10629.15,1.03,186892,61.61,5508.23,1.04,45020,139.71,958.59,1.09
500000801,Acute myocardial infarction,964339,Sulfasalazine,0,,N,ALIMENTARY TRACT AND METABOLISM,Rheumatoid Arthritis,Methotrexate,1732,241.35,84.96,1.33,6551,239.28,454.28,1.14,14148,453.24,2048.03,1.06,48708,330.66,1674.93,1.07,17220,219.93,368.55,1.15
500000801,Acute myocardial infarction,1836503,Sulfisoxazole,0,,N,ANTIINFECTIVES FOR SYSTEMIC USE,Acute Otitis Media Infection,Amoxicillin,423,19.08,1.14,5.33,40389,16.03,21.19,1.7,193,132.16,28.98,1.59,38894,19.52,20.84,1.71,5898,71.9,5.31,2.59
500000801,Acute myocardial infarction,836715,Temazepam,0,,N,NERVOUS SYSTEM,Insomnia,Eszopiclone,15136,176.23,730.79,1.11,93353,184.52,6700.53,1.03,164533,263.59,26893.94,1.02,299343,153.7,10586.96,1.03,85955,200.04,2300.53,1.06
500000801,Acute myocardial infarction,1037005,Tetrahydrocannabinol,0,,N,ALIMENTARY TRACT AND METABOLISM,Anorexia from HIV,Megestrol,581,111.16,32.85,1.55,6783,170.18,558.38,1.12,9439,70.11,1614.09,1.07,12342,83.12,526.64,1.13,3926,139.06,98.2,1.3
500000801,Acute myocardial infarction,1837289,Thiabendazole,0,,N,"ANTIPARASITIC PRODUCTS, INSECTICIDES & REPELLENTS",Cutaneous Larva Migrans,Methylprednisolone,21,10.9,1.25,5.08,963,7.34,10.32,2.06,92,6.09,14.42,1.87,922,7.37,17.76,1.78,41,66.44,0.45,9.53
500000801,Acute myocardial infarction,700465,Thiothixene,0,,N,NERVOUS SYSTEM,Schizophrenia,Risperidone,252,446.46,12.65,1.94,4609,459.73,331.76,1.16,1143,599.17,154.31,1.24,3146,461.69,107.53,1.29,2134,191.22,39.55,1.5
500000801,Acute myocardial infarction,1702559,Tinidazole,0,,N,"ANTIPARASITIC PRODUCTS, INSECTICIDES & REPELLENTS",Trichomoniasis,Metronidazole,823,7.93,15.3,1.84,1863,5.95,23.9,1.66,383,17.58,46.48,1.45,16504,7.87,198.96,1.21,2024,56.7,7.45,2.29
500000801,Acute myocardial infarction,906914,Urea,0,,N,ALIMENTARY TRACT AND METABOLISM,Skin Rash,Betamethasone,6734,33.44,312.12,1.16,39204,38.47,3099.45,1.05,63691,41.53,10307.27,1.03,177142,37.06,5312.98,1.04,34208,113.96,587.61,1.12
500000801,Acute myocardial infarction,19008339,Vitamin A,0,,N,ALIMENTARY TRACT AND METABOLISM,Vitamin Deficiency,Pyridoxal,1146,93.88,7.72,2.26,37626,83.26,265.8,1.18,186,144.36,28.77,1.59,22406,113.94,91.56,1.31,17988,95.91,280.87,1.17
500000801,Acute myocardial infarction,1136601,benzonatate,0,,N,RESPIRATORY SYSTEM,Cough,Guaifenesin,27611,17.73,1132.36,1.09,131904,27.32,5829.18,1.04,206981,28.57,31049.65,1.02,998548,15.12,26317.87,1.02,255670,83.82,3727.58,1.05
500000801,Acute myocardial infarction,1139179,bromfenac,0,,N,SENSORY ORGANS,Postoperative Ocular Pain,Acetaminophen,514,35.93,34,1.54,713,40.79,67.22,1.37,23898,48.5,4005.58,1.04,16355,39.01,793.29,1.1,2773,66.47,88.1,1.32
500000801,Acute myocardial infarction,916230,darifenacin,0,,N,GENITO URINARY SYSTEM AND SEX HORMONES,Urinary Urge Incontinence,oxybutynin,1430,143.26,84.84,1.33,5252,128.16,429.2,1.14,33452,238.75,5499.57,1.04,31084,191.48,1238.73,1.08,18194,160.08,565.94,1.12
500000801,Acute myocardial infarction,1711246,entecavir,0,,N,ANTIINFECTIVES FOR SYSTEMIC USE,Chronic Type B Viral Hepatitis,adefovir,135,300.64,5.89,2.49,251,222.82,13.52,1.91,136,381.1,19.53,1.73,1962,340.98,54.32,1.42,336,148.77,5.8,2.5
500000801,Acute myocardial infarction,1396012,ferrous gluconate,0,,N,BLOOD AND BLOOD FORMING ORGANS,Iron Deficiency Anemia,Docusate,166,80.56,3.56,3.04,3510,97.72,171.4,1.23,77,76.18,12.21,1.96,186,62.15,4.79,2.69,43399,104.5,993.32,1.09
500000801,Acute myocardial infarction,1149380,fluticasone,0,,N,DERMATOLOGICALS,Allergic Rhinitis,Pseudoephedrine,105804,140.03,3859.76,1.05,925368,137.11,29339.87,1.02,580160,292.44,87127.38,1.01,3259251,153.27,73559.31,1.01,884643,230.8,13543.98,1.02
500000801,Acute myocardial infarction,1789276,gatifloxacin,0,,N,ANTIINFECTIVES FOR SYSTEMIC USE,E. Coli Pyelonephritis,ertapenem,16175,14.48,799.02,1.1,94580,14.27,7070.98,1.03,281791,21.8,46700.37,1.01,480453,15.02,15243.29,1.02,44552,46.28,842.39,1.1
500000801,Acute myocardial infarction,767410,lithium citrate,0,,N,NERVOUS SYSTEM,Manic Bipolar Disorder,quetiapine,64,194.95,1.5,4.6,912,200.78,35.37,1.53,160,207.26,23.96,1.65,672,135.98,12.17,1.96,127,93.46,1.76,4.22
500000801,Acute myocardial infarction,780369,metaxalone,0,,N,MUSCULO-SKELETAL SYSTEM,Muscle Spasm,Acetaminophen,22382,31.86,910.03,1.1,127123,55.08,5625.49,1.04,104085,69.41,14976.93,1.02,782713,38.04,20617.82,1.02,169309,104.23,2047.67,1.06
500000801,Acute myocardial infarction,918906,oxybutynin,0,,N,GENITO URINARY SYSTEM AND SEX HORMONES,Urinary Urge Incontinence,Solifenacin,6575,236.15,354.61,1.15,78886,272.46,5601.15,1.04,160836,339.65,25838.18,1.02,177030,233.2,6064.53,1.04,87014,224.47,2450.63,1.06
500000801,Acute myocardial infarction,1704139,posaconazole,0,,N,ANTIINFECTIVES FOR SYSTEMIC USE,Prevention of Invasive Pulmonary Aspergillosis,Clotrimazole,8,99.75,0.5,8.94,59,64.36,2.54,3.53,132,76.78,20.12,1.72,490,85.95,19.82,1.73,105,64.35,2.39,3.64
500000801,Acute myocardial infarction,781182,ramelteon,0,,N,NERVOUS SYSTEM,Sleep-Onset Insomnia,zaleplon,4101,63.94,174.94,1.22,8489,68.73,377.86,1.15,18326,95.66,2831.45,1.05,85685,77.59,2518.73,1.06,25039,130.23,431.28,1.14
500000801,Acute myocardial infarction,1137529,salmeterol,0,,N,RESPIRATORY SYSTEM,Bronchial Asthma,Prednisone,40568,182.81,1630.32,1.07,353901,197.09,17341.66,1.02,300685,378.12,45828.77,1.01,1086914,220.73,27701.47,1.02,419982,242,7819.11,1.03
500000801,Acute myocardial infarction,1580747,sitagliptin,0,,N,ALIMENTARY TRACT AND METABOLISM,Type 2 Diabetes Mellitus,pioglitazone,4008,136.5,262.99,1.18,3477,114.33,307.02,1.17,50803,286.61,7744.16,1.03,105680,237.22,5381.57,1.04,45794,201.28,1329.11,1.08
500000801,Acute myocardial infarction,1741309,terbinafine,0,,N,DERMATOLOGICALS,Onychomycosis due to Dermatophyte,ciclopirox,13745,72.37,593.06,1.12,47236,52.88,2242.52,1.06,59058,84.81,8889.23,1.03,401949,78.3,12208.68,1.03,97696,106.6,1472.56,1.07
500000801,Acute myocardial infarction,1736999,tipranavir,0,,N,ANTIINFECTIVES FOR SYSTEMIC USE,HIV Infection,Lamivudine,33,238.3,1.78,4.2,146,184.59,8.65,2.18,20,442.45,2.13,3.84,363,319.56,12.9,1.93,112,242.65,1.69,4.31
500000801,Acute myocardial infarction,1111706,zafirlukast,0,,N,RESPIRATORY SYSTEM,Bronchial Asthma,salmeterol,523,298.95,23.46,1.66,7714,394.41,514.8,1.13,9078,552.46,1297.41,1.08,26007,373.57,826.91,1.1,12887,244.71,239.9,1.19
500001001,GI bleed,797617,Citalopram,1,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=455CF957-7933-7D09-3F3E-E63D6E8A1150,B,NERVOUS SYSTEM,Depression,Bupropion,16189,246.4,238.84,1.19,201130,214.98,5381.39,1.04,146486,369.25,9002.23,1.03,643359,293.68,8794.83,1.03,295300,228.78,22.28,1.68
500001001,GI bleed,997881,Clindamycin,1,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=f7480256-8b32-419a-8983-e2c413040dba,C,ANTIINFECTIVES FOR SYSTEMIC USE,Acne Vulgaris,Doxycycline,82101,27.49,1011.66,1.09,496680,26.8,6996.5,1.03,289905,19.67,16810.14,1.02,2557893,36.44,25115.48,1.02,209211,133.89,8.73,2.17
500001001,GI bleed,1126128,Diflunisal,1,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=ea8ce5e2-dad4-4288-a1e1-775ea98a6fb9,A,NERVOUS SYSTEM,Pain,Acetaminophen,2652,48.2,40.03,1.49,12117,47.94,291.53,1.17,8241,161.77,441.46,1.14,53294,48.08,742.48,1.11,6855,176.74,0.62,7.74
500001001,GI bleed,715939,Escitalopram,1,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=13bb8267-1cab-43e5-acae-55a4d957630a,B,NERVOUS SYSTEM,Major Depressive Disorder,duloxetine,46924,225.95,672.95,1.11,294736,200.95,8142.53,1.03,205404,349.78,12705.82,1.03,1259941,269.9,15921.67,1.02,391960,207.7,27.29,1.61
500001001,GI bleed,1195492,Etodolac,1,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=86719bea-90f8-4696-ad0c-10a31967c850,A,MUSCULO-SKELETAL SYSTEM,Pain,Acetaminophen,17789,67.63,280.21,1.17,66799,75.2,1820.36,1.07,75208,178.81,4031.13,1.04,455847,75.21,6746.76,1.03,86213,141.28,6.06,2.46
500001001,GI bleed,1153928,Fenoprofen,1,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=36d8d102-9051-4830-a394-dc198054b8e3,A,MUSCULO-SKELETAL SYSTEM,Pain,Acetaminophen,290,36.79,4.97,2.65,4114,80.14,111.01,1.28,1552,201.15,81.82,1.33,8648,55.24,134.83,1.26,1185,167.12,0.1,29.63
500001001,GI bleed,755695,Fluoxetine,1,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=2aae194e-fac1-4898-9032-f91cc38490a3,B,NERVOUS SYSTEM,Depression,Bupropion,28214,272.62,382.8,1.15,243216,246.07,5666.14,1.04,129246,393.12,7258.94,1.03,896026,328.07,11274.35,1.03,319705,263.29,18.44,1.76
500001001,GI bleed,1156378,Flurbiprofen,1,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=86B915C9-9C00-46C2-8DD9-3E15A6B42323,A,MUSCULO-SKELETAL SYSTEM,Osteoarthritis,meloxicam,1417,57,22.18,1.68,6719,63.14,175.26,1.22,6951,170.45,396.34,1.15,38915,58.39,520.93,1.13,5873,144.47,0.41,10.1
500001001,GI bleed,1177480,Ibuprofen,1,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=998F2FCF-0B40-4304-929F-7F2FA42F66D0,A,CARDIOVASCULAR SYSTEM,Pain,Promethazine,101674,34.92,1211.84,1.08,1348018,32.28,17691.32,1.02,232090,89.91,12365.17,1.03,2567403,36.33,28840.21,1.02,823404,107.83,43.69,1.47
500001001,GI bleed,1178663,Indomethacin,1,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=57C11BB8-D133-43E2-A74F-838C31296EB5,A,CARDIOVASCULAR SYSTEM,Gout,Colchicine,11824,52.23,212.1,1.2,67634,60.01,2160.25,1.06,104527,73.16,6101.8,1.04,413258,57.23,6686.48,1.03,91478,136.7,8.39,2.2
500001001,GI bleed,1185922,Ketoprofen,1,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=c2c99853-1268-4998-a44b-2bf0c0b70fd2,A,MUSCULO-SKELETAL SYSTEM,Pain,Acetaminophen,2508,55.41,36.72,1.52,17204,55.66,390.76,1.15,10246,216.8,545.51,1.12,66743,74.45,926.79,1.09,21665,126.62,1.26,5.06
